Modality:  FLAIR
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121
>>> lat_dim value: 60
>>> mode is: jonatank
CAME HERE!! 1
CAME HERE!! 11
2020-10-20 12:51:22.710847: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-10-20 12:51:22.940968: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:05:00.0
totalMemory: 11.91GiB freeMemory: 11.76GiB
2020-10-20 12:51:22.941006: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-10-20 12:51:23.427390: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-10-20 12:51:23.427434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-10-20 12:51:23.427441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-10-20 12:51:23.427675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11376 MB memory) -> physical GPU (device: 0, name: TITAN Xp, pci bus id: 0000:05:00.0, compute capability: 6.1)
CAME HERE!! 12
CAME HERE!! 2
CAME HERE!! 3
CAME HERE!! 31
CAME HERE!! 32
Initialized parameters
CAME HERE!! 33
CAME HERE!! 4
TIME TO TRAIN START:  6.00052189827
Step 38000 | L2 Loss: -3499.132 | KLD Loss: 66.530 | L2 Loss_1: 832.863 | L2 Loss_2: 4331.995 | loss_tot: -1680.850 | L2 Loss test: 1.743
Step 38500 | L2 Loss: -4787.652 | KLD Loss: 71.452 | L2 Loss_1: 732.741 | L2 Loss_2: 5520.393 | loss_tot: -2321.551 | L2 Loss test: 3.063
Step 39000 | L2 Loss: -4060.859 | KLD Loss: 96.010 | L2 Loss_1: 735.368 | L2 Loss_2: 4796.226 | loss_tot: -1936.305 | L2 Loss test: 1.427
Step 39500 | L2 Loss: -4283.147 | KLD Loss: 76.192 | L2 Loss_1: 771.779 | L2 Loss_2: 5054.927 | loss_tot: -2065.306 | L2 Loss test: 1.715
Step 40000 | L2 Loss: -4595.152 | KLD Loss: 75.044 | L2 Loss_1: 736.975 | L2 Loss_2: 5332.128 | loss_tot: -2220.578 | L2 Loss test: 2.484
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step40000.ckpt
Step 40500 | L2 Loss: -3778.578 | KLD Loss: 77.881 | L2 Loss_1: 796.772 | L2 Loss_2: 4575.351 | loss_tot: -1813.466 | L2 Loss test: 2.085
Step 41000 | L2 Loss: -4241.472 | KLD Loss: 82.254 | L2 Loss_1: 784.631 | L2 Loss_2: 5026.104 | loss_tot: -2038.033 | L2 Loss test: 3.709
Step 41500 | L2 Loss: -4365.576 | KLD Loss: 75.281 | L2 Loss_1: 688.718 | L2 Loss_2: 5054.294 | loss_tot: -2109.830 | L2 Loss test: 1.303
Step 42000 | L2 Loss: -4901.217 | KLD Loss: 80.830 | L2 Loss_1: 792.069 | L2 Loss_2: 5693.286 | loss_tot: -2370.640 | L2 Loss test: 2.780
Step 42500 | L2 Loss: -4741.015 | KLD Loss: 78.404 | L2 Loss_1: 765.819 | L2 Loss_2: 5506.833 | loss_tot: -2293.028 | L2 Loss test: 2.768
Step 43000 | L2 Loss: -4649.581 | KLD Loss: 77.183 | L2 Loss_1: 800.030 | L2 Loss_2: 5449.610 | loss_tot: -2247.457 | L2 Loss test: 1.577
Step 43500 | L2 Loss: -4612.959 | KLD Loss: 75.276 | L2 Loss_1: 632.360 | L2 Loss_2: 5245.319 | loss_tot: -2230.791 | L2 Loss test: 1.790
Step 44000 | L2 Loss: -4664.200 | KLD Loss: 79.323 | L2 Loss_1: 758.251 | L2 Loss_2: 5422.452 | loss_tot: -2254.249 | L2 Loss test: 1.922
Step 44500 | L2 Loss: -4837.961 | KLD Loss: 75.875 | L2 Loss_1: 748.739 | L2 Loss_2: 5586.700 | loss_tot: -2342.731 | L2 Loss test: 3.085
Step 45000 | L2 Loss: -4755.630 | KLD Loss: 74.281 | L2 Loss_1: 792.982 | L2 Loss_2: 5548.612 | loss_tot: -2302.537 | L2 Loss test: 1.800
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step45000.ckpt
Step 45500 | L2 Loss: -4806.876 | KLD Loss: 74.142 | L2 Loss_1: 778.507 | L2 Loss_2: 5585.383 | loss_tot: -2330.461 | L2 Loss test: 1.376
